Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID13309,13309,43,2.496,0.000,169.023,0,34,34,4,1,-10921639,38.005,5,0,255,15696,64.398,2.471,0.941,0.572
ID13659,13659,43,1.984,0.000,167.886,0,35,35,4,1,-10921639,32.530,8,0,200,13435,45.639,2.607,0.920,0.683
ID14030,14030,43,1.070,2.351,169.121,0,36,36,4,1,-10921639,26.586,12,1,179,10980,33.814,2.543,0.845,0.720
ID14390,14390,43,1.341,0.000,169.781,0,37,37,4,1,-10921639,27.010,19,0,109,11155,27.019,2.605,0.872,0.931
ID15123,15123,43,1.525,0.000,170.918,0,38,38,4,1,-10921639,25.726,9,0,139,10625,35.163,2.599,0.874,0.683
ID14754,14754,43,2.303,0.000,168.265,0,39,39,4,1,-10921639,43.593,2,0,255,18004,71.646,2.438,0.867,0.565
ID15497,15497,43,1.684,3.580,168.514,0,40,40,4,1,-10921639,35.121,9,1,235,14505,56.160,2.440,0.797,0.555
ID15861,15861,43,0.776,4.417,170.272,0,41,41,4,1,-10921639,19.768,12,1,101,8164,21.337,2.517,0.675,0.747
ID16583,16583,43,1.933,5.944,169.371,0,43,43,4,1,-10921639,33.249,5,1,255,13732,58.849,2.436,0.831,0.513
ID16946,16946,43,2.097,5.799,168.961,0,44,44,4,1,-10921639,37.397,7,1,238,15445,58.461,2.509,0.853,0.589
ID17317,17317,43,1.445,6.058,168.635,0,45,45,4,1,-10921639,31.421,16,1,186,12977,37.871,2.491,0.766,0.720
ID17702,17702,43,1.194,8.268,171.637,0,46,46,4,1,-10921639,24.123,8,1,193,9963,35.502,2.402,0.742,0.579
ID18058,18058,43,1.315,7.978,169.925,0,47,47,4,1,-10921639,25.705,8,1,168,10616,37.526,2.447,0.766,0.594
ID18433,18433,43,2.467,8.705,168.398,0,48,48,4,1,-10921639,44.029,5,1,255,18184,73.079,2.463,0.869,0.560
ID18803,18803,43,1.738,9.344,168.137,0,49,49,4,1,-10921639,33.475,13,1,233,13825,48.165,2.443,0.817,0.625
ID19168,19168,43,1.161,8.464,165.001,0,50,50,4,1,-10921639,27.007,16,1,118,11154,28.316,4.435,0.815,0.856
ID19546,19546,43,0.800,10.377,167.015,0,51,51,4,1,-10921639,19.789,10,1,91,8173,20.386,2.558,0.688,0.792
ID19922,19922,43,1.467,11.422,167.996,0,53,53,4,1,-10921639,27.477,8,1,219,11348,44.520,2.433,0.760,0.533
ID20648,20648,43,1.890,10.784,169.622,0,54,54,4,1,-10921639,36.424,10,1,245,15043,53.503,2.490,0.793,0.602
ID21016,21016,43,2.269,11.810,167.947,0,55,55,4,1,-10921639,43.397,11,1,251,17923,58.815,2.568,0.871,0.687
ID21397,21397,43,2.115,13.655,167.487,0,56,56,4,1,-10921639,38.659,7,1,245,15966,59.626,2.483,0.848,0.595
ID21774,21774,43,0.811,12.080,166.097,0,57,57,4,1,-10921639,18.528,11,1,109,7652,21.602,2.437,0.685,0.698
ID22134,22134,43,2.071,14.112,168.189,0,58,58,4,1,-10921639,36.666,7,1,231,15143,58.029,2.500,0.858,0.584
ID22511,22511,43,2.310,13.837,169.455,0,59,59,4,1,-10921639,44.167,9,1,255,18241,64.123,2.534,0.866,0.639
ID22875,22875,43,2.297,15.036,166.626,0,60,60,4,1,-10921639,44.862,14,1,235,18528,60.891,2.542,0.859,0.681
ID23258,23258,43,2.324,15.232,165.547,0,61,61,4,1,-10921639,42.886,9,1,236,17712,59.981,2.579,0.879,0.669
ID23639,23639,43,1.789,15.763,167.763,0,62,62,4,1,-10921639,37.847,17,1,193,15631,47.743,2.515,0.793,0.701
ID24020,24020,43,2.093,15.662,168.524,0,63,63,4,1,-10921639,40.738,11,1,248,16825,56.288,2.473,0.850,0.665
ID24408,24408,43,2.693,14.586,165.396,0,64,64,4,1,-10921639,46.799,7,1,255,19328,73.000,2.505,0.869,0.596
ID24769,24769,43,1.164,13.957,163.931,0,65,65,4,1,-10921639,23.697,10,1,116,9787,29.627,3.923,0.746,0.683
ID25147,25147,43,1.816,15.117,166.469,0,66,66,4,1,-10921639,33.789,9,1,220,13955,52.567,2.515,0.811,0.576
ID25514,25514,43,2.171,17.238,166.651,0,67,67,4,1,-10921639,38.804,8,1,255,16026,63.828,2.479,0.864,0.564
ID25876,25876,43,2.303,17.587,165.962,0,68,68,4,1,-10921639,46.373,17,1,249,19152,60.314,2.538,0.856,0.709
ID26260,26260,43,2.051,18.146,165.683,0,69,69,4,1,-10921639,40.956,18,1,240,16915,53.387,2.505,0.859,0.709
ID26643,26643,43,2.456,17.878,168.027,0,70,70,4,1,-10921639,46.482,14,1,205,19197,59.354,2.594,0.906,0.745
ID27023,27023,43,2.076,18.275,166.538,0,71,71,4,1,-10921639,36.913,5,1,206,15245,54.122,2.557,0.861,0.631
ID27394,27394,43,1.885,18.597,164.600,0,72,72,4,1,-10921639,36.961,11,1,230,15265,51.478,2.484,0.846,0.658
ID27756,27756,43,2.299,17.545,162.783,0,73,73,4,1,-10921639,40.123,8,1,238,16571,62.087,2.515,0.881,0.605
ID28123,28123,43,1.747,19.790,164.966,0,74,74,4,1,-10921639,31.288,9,1,221,12922,50.686,2.496,0.844,0.565
ID28487,28487,43,2.016,19.594,168.007,0,75,75,4,1,-10921639,38.053,10,1,249,15716,56.219,2.503,0.832,0.615
ID28849,28849,43,2.539,20.175,164.967,0,76,76,4,1,-10921639,44.574,9,1,230,18409,65.034,2.541,0.876,0.640
ID29222,29222,43,2.397,22.080,165.289,0,77,77,4,1,-10921639,40.036,6,1,255,16535,67.984,2.463,0.883,0.552
ID29579,29579,43,1.864,21.030,165.174,0,78,78,4,1,-10921639,36.901,14,1,244,15240,55.486,2.479,0.806,0.593
ID30296,30296,43,2.001,21.007,162.343,0,79,79,4,1,-10921639,37.123,10,1,243,15332,56.997,2.447,0.857,0.601
ID30669,30669,43,2.173,21.888,164.654,0,80,80,4,1,-10921639,38.707,7,1,252,15986,63.940,2.488,0.842,0.553
ID29939,29939,43,2.275,21.725,164.632,0,81,81,4,1,-10921639,38.835,5,1,250,16039,67.327,2.487,0.857,0.532
ID31037,31037,43,1.765,22.833,166.552,0,82,82,4,1,-10921639,32.835,8,1,249,13561,54.192,2.452,0.804,0.540
ID32153,32153,43,2.146,22.967,166.959,0,83,83,4,1,-10921639,40.475,9,1,246,16716,57.330,2.506,0.854,0.650
ID31779,31779,43,2.631,23.650,165.170,0,84,84,4,1,-10921639,44.995,5,1,255,18583,75.540,2.490,0.881,0.558
ID31416,31416,43,2.489,22.392,165.975,0,85,85,4,1,-10921639,44.165,7,1,255,18240,67.063,2.524,0.876,0.615
ID32530,32530,43,2.112,24.263,163.722,0,86,86,4,1,-10921639,42.695,12,1,249,17633,59.668,2.533,0.834,0.651
ID32889,32889,43,2.042,24.509,163.593,0,87,87,4,1,-10921639,36.107,5,1,255,14912,61.585,2.476,0.785,0.516
ID33253,33253,43,2.057,25.014,164.884,0,88,88,4,1,-10921639,37.913,6,1,251,15658,64.118,2.456,0.740,0.503
ID33622,33622,43,1.885,23.743,165.389,0,89,89,4,1,-10921639,33.450,7,1,243,13815,57.393,2.474,0.809,0.521
ID34009,34009,43,2.051,24.109,168.370,0,90,90,4,1,-10921639,40.579,11,1,255,16759,60.207,2.576,0.804,0.601
ID34376,34376,43,2.315,24.780,165.802,0,91,91,4,1,-10921639,42.467,6,1,255,17539,65.877,2.488,0.818,0.580
ID34749,34749,43,2.156,25.500,164.708,0,92,92,4,1,-10921639,41.569,8,1,215,17168,61.154,3.901,0.711,0.565
ID35833,35833,43,2.040,25.399,161.704,0,93,93,4,1,-10921639,39.729,10,1,245,16408,58.843,2.481,0.748,0.578
ID35102,35102,43,2.229,27.187,164.574,0,94,94,4,1,-10921639,42.562,7,1,255,17578,70.205,2.475,0.534,0.422
ID35472,35472,43,1.976,28.211,165.042,0,95,95,4,1,-10921639,40.613,6,1,255,16773,67.381,2.504,0.453,0.376
ID36210,36210,43,2.063,26.935,167.022,0,96,96,4,1,-10921639,47.097,13,1,255,19451,63.644,2.475,0.492,0.488
ID36925,36925,43,2.767,28.717,163.884,0,97,97,4,1,-10921639,59.455,19,1,251,24555,74.232,2.581,0.605,0.604
ID37296,37296,43,1.471,27.131,163.274,0,98,98,4,1,-10921639,34.932,13,1,214,14427,47.159,2.448,0.470,0.474
ID36562,36562,43,1.898,31.263,164.537,0,99,99,4,1,-10921639,62.758,46,1,231,25919,59.386,7.235,0.648,0.831
ID37649,37649,43,2.257,30.727,163.809,0,100,100,4,1,-10921639,57.915,35,1,255,23919,65.488,2.471,0.569,0.641
ID38010,38010,43,2.356,28.391,161.051,0,101,101,4,1,-10921639,47.450,10,1,255,19597,69.074,2.484,0.564,0.495
ID38384,38384,43,1.967,30.201,162.930,0,102,102,4,1,-10921639,52.007,27,1,245,21479,60.426,2.403,0.548,0.609
ID39115,39115,43,2.414,31.466,165.535,0,103,103,4,1,-10921639,69.496,55,1,255,28702,63.142,7.170,0.753,0.946
ID38752,38752,43,2.566,32.042,165.491,0,104,104,4,1,-10921639,69.952,52,1,252,28890,61.934,7.196,0.802,1.005
ID39474,39474,43,2.686,32.848,163.620,0,105,105,4,1,-10921639,71.310,61,1,255,29451,65.149,5.256,0.825,0.989
ID39841,39841,43,1.379,34.110,163.670,0,106,106,4,1,-10921639,43.056,22,1,221,17782,50.038,13.805,0.288,0.385
ID40550,40550,43,2.770,32.444,162.143,0,107,107,4,1,-10921639,73.240,56,1,255,30248,66.009,2.545,0.707,0.919
ID40204,40204,43,3.377,33.751,164.851,0,108,108,4,1,-10921639,81.770,48,1,255,33771,79.826,4.445,0.719,0.857
ID40916,40916,43,3.587,33.855,164.832,0,109,109,4,1,-10921639,78.400,37,1,255,32379,84.815,2.561,0.698,0.760
ID41282,41282,43,3.388,34.074,163.904,0,110,110,4,1,-10921639,75.920,39,1,255,31355,77.568,4.154,0.702,0.807
ID41633,41633,43,2.475,33.731,161.715,0,111,111,4,1,-10921639,69.985,50,1,236,28904,68.171,4.796,0.646,0.806
ID41997,41997,43,3.298,34.320,162.578,0,112,112,4,1,-10921639,75.765,39,1,255,31291,81.110,4.208,0.677,0.754
ID42358,42358,43,3.962,34.084,163.118,0,113,113,4,1,-10921639,86.172,55,2,255,35589,82.371,2.574,0.860,0.968
ID42715,42715,43,3.486,34.782,162.126,0,114,114,4,1,-10921639,77.709,51,1,255,32094,77.593,2.541,0.788,0.883
ID43070,43070,43,3.693,34.142,161.240,0,115,115,4,1,-10921639,86.019,51,1,255,35526,85.399,4.381,0.752,0.865
ID43439,43439,43,3.603,35.070,161.128,0,116,116,4,1,-10921639,78.167,46,1,255,32283,77.227,4.338,0.837,0.922
ID43807,43807,43,3.838,35.830,162.694,0,117,117,4,1,-10921639,83.489,46,1,254,34481,86.083,4.202,0.809,0.867
ID44152,44152,43,3.341,32.958,158.373,0,118,118,4,1,-10921639,70.111,33,1,250,28956,76.060,4.287,0.867,0.856
ID44515,44515,43,1.917,31.009,154.134,0,119,119,4,1,-10921639,54.448,35,1,239,22487,57.156,4.283,0.535,0.664
ID13436,13436,44,1.512,173.722,42.849,0,35,35,4,1,-10921639,31.717,9,1,228,13099,50.424,2.447,0.525,0.433
ID13794,13794,44,1.532,173.043,42.285,0,36,36,4,1,-10921639,31.908,9,1,213,13178,49.885,2.432,0.505,0.429
ID14164,14164,44,1.764,171.413,44.786,0,37,37,4,1,-10921639,33.734,11,1,218,13932,49.418,2.449,0.824,0.617
ID14890,14890,44,1.660,172.350,43.849,0,38,38,4,1,-10921639,32.378,10,1,237,13372,52.764,2.416,0.756,0.528
ID14532,14532,44,1.798,170.137,44.409,0,39,39,4,1,-10921639,34.017,7,1,235,14049,55.953,2.444,0.786,0.535
ID15278,15278,44,1.896,173.077,46.216,0,40,40,4,1,-10921639,38.041,10,1,248,15711,57.668,2.410,0.795,0.584
ID15637,15637,44,2.043,173.259,48.443,0,41,41,4,1,-10921639,39.196,8,1,246,16188,59.860,2.457,0.801,0.583
ID16004,16004,44,1.806,172.248,49.951,0,42,42,4,1,-10921639,32.678,9,1,225,13496,50.091,2.459,0.817,0.587
ID16360,16360,44,0.980,170.869,49.213,0,43,43,4,1,-10921639,20.010,10,1,162,8264,27.850,2.379,0.705,0.594
ID17092,17092,44,1.678,168.918,49.704,0,45,45,4,1,-10921639,30.155,7,1,234,12454,50.620,2.406,0.798,0.529
ID17479,17479,44,1.758,167.322,48.956,0,46,46,4,1,-10921639,31.673,7,1,241,13081,53.002,2.417,0.788,0.527
ID17843,17843,44,1.704,166.621,50.805,0,47,47,4,1,-10921639,32.971,11,1,245,13617,47.688,2.418,0.848,0.635
ID18212,18212,44,1.608,167.970,52.325,0,48,48,4,1,-10921639,31.787,6,1,230,13128,51.661,2.443,0.758,0.531
ID18600,18600,44,1.678,169.222,53.641,0,49,49,4,1,-10921639,32.288,7,1,239,13335,52.733,2.416,0.790,0.541
ID18957,18957,44,1.702,168.481,53.447,0,50,50,4,1,-10921639,29.174,5,1,223,12049,52.786,2.468,0.826,0.500
ID19336,19336,44,1.617,169.120,54.754,0,51,51,4,1,-10921639,28.564,7,1,207,11797,47.174,2.443,0.789,0.534
ID20088,20088,44,1.512,167.376,57.621,0,52,52,4,1,-10921639,26.535,7,1,226,10959,45.723,2.395,0.798,0.515
ID15327,15327,45,1.049,115.160,73.780,0,40,40,4,1,-10921639,21.499,7,1,152,8879,30.564,2.481,0.617,0.537
ID15684,15684,45,1.024,115.622,74.676,0,41,41,4,1,-10921639,20.712,9,1,156,8554,28.836,2.396,0.711,0.597
ID16049,16049,45,0.899,116.448,75.646,0,42,42,4,1,-10921639,19.857,9,1,155,8201,27.302,2.378,0.506,0.489
ID16402,16402,45,0.986,116.712,71.404,0,43,43,4,1,-10921639,20.852,9,1,171,8612,30.012,2.478,0.666,0.556
ID16769,16769,45,0.777,116.406,72.061,0,44,44,4,1,-10921639,15.492,6,1,125,6398,22.694,2.467,0.673,0.549
ID17133,17133,45,0.973,115.663,72.525,0,45,45,4,1,-10921639,19.339,8,1,156,7987,28.280,2.442,0.764,0.592
ID17522,17522,45,0.956,116.624,73.942,0,46,46,4,1,-10921639,18.981,10,1,132,7839,26.373,2.431,0.776,0.629
ID15290,15290,46,0.868,11.664,53.558,0,40,40,4,1,-10921639,16.983,6,1,103,7014,22.608,2.486,0.728,0.633
ID15644,15644,46,1.177,11.861,52.967,0,41,41,4,1,-10921639,22.121,6,1,179,9136,33.856,2.415,0.784,0.574
ID16010,16010,46,1.357,11.189,53.951,0,42,42,4,1,-10921639,24.564,7,1,160,10145,37.556,2.461,0.820,0.589
ID16371,16371,46,0.868,12.618,55.076,0,43,43,4,1,-10921639,16.632,5,1,114,6869,24.405,2.429,0.730,0.575
ID16742,16742,46,0.893,12.913,55.008,0,44,44,4,1,-10921639,17.983,7,1,138,7427,24.646,2.431,0.710,0.606
ID17105,17105,46,0.910,13.067,56.445,0,45,45,4,1,-10921639,16.983,5,1,134,7014,25.420,2.409,0.730,0.564
ID17490,17490,46,1.121,11.538,56.786,0,46,46,4,1,-10921639,21.603,7,1,122,8922,29.333,2.476,0.775,0.643
ID17850,17850,46,0.892,12.047,56.463,0,47,47,4,1,-10921639,18.429,10,1,93,7611,21.773,2.507,0.763,0.733
ID18221,18221,46,0.795,12.531,57.989,0,48,48,4,1,-10921639,16.184,7,1,86,6684,20.877,2.522,0.714,0.646
ID18606,18606,46,0.840,12.925,59.162,0,49,49,4,1,-10921639,18.782,8,1,86,7757,21.435,2.525,0.721,0.734
ID18968,18968,46,1.235,12.981,59.594,0,50,50,4,1,-10921639,21.172,5,1,197,8744,38.372,2.427,0.789,0.487
ID19348,19348,46,0.816,12.337,60.388,0,51,51,4,1,-10921639,15.494,6,1,107,6399,23.289,2.430,0.717,0.556
ID19727,19727,46,0.792,12.995,61.504,0,53,53,4,1,-10921639,15.709,7,1,91,6488,20.827,2.461,0.703,0.623
ID20451,20451,46,0.796,14.576,62.956,0,54,54,4,1,-10921639,16.869,8,1,101,6967,21.486,2.481,0.713,0.653
ID20821,20821,46,0.862,13.212,62.253,0,55,55,4,1,-10921639,17.177,6,1,123,7094,24.248,2.437,0.761,0.612
ID21197,21197,46,0.949,13.707,62.958,0,56,56,4,1,-10921639,17.990,5,1,119,7430,27.550,2.499,0.731,0.551
ID21586,21586,46,0.798,13.167,63.949,0,57,57,4,1,-10921639,15.666,7,1,126,6470,22.304,2.460,0.703,0.580
ID22316,22316,46,0.832,13.715,66.143,0,59,59,4,1,-10921639,16.383,8,1,120,6766,22.101,2.453,0.748,0.634
ID22686,22686,46,1.080,13.088,65.619,0,60,60,4,1,-10921639,20.039,5,1,149,8276,29.341,2.436,0.795,0.605
ID18630,18630,47,0.932,115.853,73.242,0,49,49,4,1,-10921639,19.189,9,1,169,7925,28.736,2.435,0.690,0.545
ID18995,18995,47,0.913,116.304,74.709,0,50,50,4,1,-10921639,19.218,9,1,163,7937,26.448,2.427,0.723,0.610
ID20113,20113,47,0.950,117.753,74.524,0,52,52,4,1,-10921639,18.959,9,1,150,7830,27.234,2.405,0.717,0.581
ID19749,19749,47,0.839,116.027,73.693,0,53,53,4,1,-10921639,16.949,8,1,118,7000,23.117,2.461,0.718,0.613
ID20471,20471,47,0.905,115.921,75.276,0,54,54,4,1,-10921639,17.366,5,1,106,7172,25.417,2.477,0.734,0.578
ID20842,20842,47,1.099,116.887,75.209,0,55,55,4,1,-10921639,19.714,4,1,161,8142,33.759,2.443,0.723,0.490
ID21605,21605,47,0.786,115.444,73.932,0,57,57,4,1,-10921639,15.586,7,1,141,6437,24.272,2.349,0.692,0.525
ID21965,21965,47,0.978,115.506,74.680,0,58,58,4,1,-10921639,18.559,7,1,130,7665,27.756,2.471,0.745,0.571
ID22327,22327,47,0.955,116.043,74.666,0,59,59,4,1,-10921639,18.867,7,1,127,7792,25.981,2.429,0.752,0.623
ID23075,23075,47,0.967,115.963,73.566,0,61,61,4,1,-10921639,19.545,9,1,136,8072,25.957,2.511,0.779,0.659
ID23463,23463,47,0.938,115.893,73.815,0,62,62,4,1,-10921639,18.910,7,1,152,7810,26.718,2.492,0.768,0.615
ID19212,19212,48,0.856,131.371,189.331,0,50,50,4,1,-10921639,18.358,9,1,165,7582,27.709,2.349,0.692,0.542
ID19581,19581,48,1.217,132.527,188.626,0,51,51,4,1,-10921639,22.705,7,1,204,9377,40.133,2.376,0.704,0.468
ID20318,20318,48,1.570,132.638,192.644,0,52,52,4,1,-10921639,35.087,15,0,224,14491,48.956,5.010,0.883,0.672
ID21671,21671,49,0.864,6.532,111.906,0,57,57,4,1,-10921639,18.169,8,1,112,7504,24.533,2.463,0.629,0.572
ID22035,22035,49,1.050,8.154,112.266,0,58,58,4,1,-10921639,21.053,6,1,144,8695,32.605,2.422,0.602,0.485
ID21457,21457,50,2.122,8.337,0.000,0,57,57,4,1,-10921639,33.111,5,0,255,13675,58.306,2.451,0.906,0.540
ID21831,21831,50,2.774,7.201,0.000,0,58,58,4,1,-10921639,47.107,13,0,237,19455,63.082,4.021,0.924,0.717
ID22273,22273,51,1.942,140.071,41.120,0,59,59,4,1,-10921639,45.775,8,1,255,18905,66.866,2.439,0.533,0.476
ID22644,22644,51,1.978,142.997,43.364,0,60,60,4,1,-10921639,37.218,11,1,255,15371,60.206,2.452,0.733,0.523
ID23015,23015,51,2.281,142.172,40.154,0,61,61,4,1,-10921639,43.094,8,1,253,17798,67.656,2.442,0.820,0.574
ID23392,23392,51,2.103,139.760,38.325,0,62,62,4,1,-10921639,39.443,9,1,255,16290,62.655,2.442,0.784,0.553
ID23775,23775,51,2.017,144.029,38.133,0,63,63,4,1,-10921639,36.504,8,1,249,15076,60.135,2.442,0.818,0.546
ID24161,24161,51,2.098,143.964,40.701,0,64,64,4,1,-10921639,39.881,6,1,255,16471,63.024,2.477,0.800,0.562
ID24544,24544,51,1.967,150.224,40.015,0,65,65,4,1,-10921639,38.005,9,1,230,15696,55.549,2.480,0.817,0.615
ID24921,24921,51,2.100,150.886,40.143,0,66,66,4,1,-10921639,39.191,9,1,244,16186,60.982,2.453,0.814,0.577
ID25286,25286,51,2.117,152.456,37.174,0,67,67,4,1,-10921639,40.954,9,1,255,16914,64.421,2.473,0.803,0.566
ID25642,25642,51,1.912,150.624,35.453,0,68,68,4,1,-10921639,35.240,8,1,253,14554,58.771,2.461,0.776,0.524
ID26011,26011,51,1.140,150.534,37.208,0,69,69,4,1,-10921639,22.821,7,1,125,9425,31.250,2.521,0.704,0.604
ID26404,26404,51,1.968,153.313,37.582,0,70,70,4,1,-10921639,36.952,6,1,248,15261,62.066,2.447,0.819,0.536
ID26781,26781,51,1.779,151.753,38.488,0,71,71,4,1,-10921639,31.007,6,1,255,12806,56.859,2.381,0.786,0.480
ID27157,27157,51,1.759,155.871,35.542,0,72,72,4,1,-10921639,32.087,9,1,242,13252,54.501,2.462,0.803,0.524
ID27521,27521,51,2.077,155.414,32.878,0,73,73,4,1,-10921639,38.959,6,1,239,16090,62.989,2.462,0.809,0.553
ID27877,27877,51,2.151,156.122,29.834,0,74,74,4,1,-10921639,38.864,7,1,255,16051,63.774,2.482,0.828,0.552
ID28246,28246,51,1.964,159.743,31.666,0,75,75,4,1,-10921639,37.024,6,1,255,15291,60.655,2.429,0.786,0.537
ID28612,28612,51,1.986,161.691,33.714,0,76,76,4,1,-10921639,35.148,7,1,255,14516,62.206,2.404,0.818,0.508
ID28973,28973,51,2.211,160.491,31.344,0,77,77,4,1,-10921639,40.801,9,1,255,16851,65.830,2.462,0.795,0.549
ID29341,29341,51,1.999,156.893,30.364,0,78,78,4,1,-10921639,36.584,9,1,247,15109,60.449,2.451,0.804,0.539
ID30067,30067,51,2.183,161.235,29.479,0,79,79,4,1,-10921639,37.450,8,1,255,15467,64.575,2.436,0.864,0.538
ID30416,30416,51,1.951,162.249,29.331,0,80,80,4,1,-10921639,36.390,7,1,255,15029,59.824,2.456,0.800,0.541
ID29708,29708,51,2.231,166.521,30.026,0,81,81,4,1,-10921639,41.358,7,1,253,17081,63.889,2.475,0.864,0.600
ID30786,30786,51,2.365,165.902,28.577,0,82,82,4,1,-10921639,43.065,7,1,255,17786,68.767,2.470,0.829,0.568
ID31901,31901,51,2.488,167.681,27.111,0,83,83,4,1,-10921639,45.312,8,1,255,18714,69.198,2.476,0.856,0.604
ID31531,31531,51,2.085,168.094,27.569,0,84,84,4,1,-10921639,38.293,8,1,255,15815,63.426,2.435,0.819,0.544
ID31153,31153,51,2.389,171.054,27.525,0,85,85,4,1,-10921639,46.128,8,1,255,19051,69.257,2.516,0.845,0.610
ID32269,32269,51,2.163,171.252,28.132,0,86,86,4,1,-10921639,40.010,7,1,251,16524,64.781,2.451,0.832,0.561
ID32646,32646,51,2.358,173.208,27.900,0,87,87,4,1,-10921639,43.930,9,1,245,18143,66.103,2.468,0.831,0.603
ID33009,33009,51,2.123,173.225,26.982,0,88,88,4,1,-10921639,38.341,5,1,255,15835,65.058,2.470,0.791,0.521
ID33371,33371,51,2.327,175.001,26.474,0,89,89,4,1,-10921639,42.729,6,1,255,17647,70.350,2.488,0.789,0.536
ID33737,33737,51,2.127,174.596,27.841,0,90,90,4,1,-10921639,38.240,9,1,255,15793,64.136,2.471,0.804,0.532
ID34116,34116,51,2.081,177.065,27.346,0,91,91,4,1,-10921639,36.603,8,1,251,15117,63.742,2.447,0.819,0.517
ID34485,34485,51,2.076,175.994,24.877,0,92,92,4,1,-10921639,40.571,5,1,250,16756,66.520,2.445,0.772,0.532
ID35582,35582,51,2.234,178.961,26.030,0,93,93,4,1,-10921639,41.465,9,1,243,17125,64.537,2.488,0.844,0.588
ID34859,34859,51,2.232,178.222,25.698,0,94,94,4,1,-10921639,39.661,7,1,255,16380,65.403,2.442,0.841,0.554
ID35214,35214,51,2.012,180.395,26.210,0,95,95,4,1,-10921639,37.211,9,1,255,15368,61.240,2.442,0.806,0.542
ID35956,35956,51,2.278,179.389,24.200,0,96,96,4,1,-10921639,42.300,7,1,254,17470,68.778,2.464,0.743,0.525
ID36668,36668,51,2.185,178.005,21.173,0,97,97,4,1,-10921639,39.247,7,1,255,16209,64.519,2.477,0.851,0.559
ID37031,37031,51,1.764,181.673,23.675,0,98,98,4,1,-10921639,31.465,7,1,239,12995,55.079,2.447,0.818,0.514
ID36307,36307,51,1.779,179.983,26.153,0,99,99,4,1,-10921639,31.061,6,1,248,12828,56.501,2.451,0.782,0.482
ID37399,37399,51,2.303,185.724,23.838,0,100,100,4,1,-10921639,39.218,6,1,242,16197,63.592,2.467,0.862,0.571
ID37756,37756,51,2.172,184.100,23.130,0,101,101,4,1,-10921639,39.627,10,1,255,16366,63.731,2.450,0.817,0.559
ID38114,38114,51,2.506,182.675,20.155,0,102,102,4,1,-10921639,45.705,9,1,253,18876,71.011,2.473,0.839,0.587
ID38840,38840,51,2.123,184.640,19.583,0,103,103,4,1,-10921639,38.298,6,1,255,15817,65.448,2.449,0.821,0.528
ID38483,38483,51,1.478,184.874,23.243,0,104,104,4,1,-10921639,28.937,7,1,218,11951,48.371,2.447,0.697,0.491
ID39214,39214,51,1.972,187.272,21.699,0,105,105,4,1,-10921639,35.291,5,1,241,14575,59.669,2.467,0.772,0.515
ID39572,39572,51,1.959,186.751,22.223,0,106,106,4,1,-10921639,35.395,8,1,251,14618,58.404,2.430,0.781,0.532
ID40301,40301,51,2.379,188.646,21.351,0,107,107,4,1,-10921639,44.186,9,1,245,18249,67.141,2.487,0.823,0.594
ID39936,39936,51,2.111,188.531,18.795,0,108,108,4,1,-10921639,38.719,6,1,255,15991,65.749,2.430,0.788,0.519
ID40633,40633,51,1.980,189.710,17.302,0,109,109,4,1,-10921639,39.717,7,1,255,16403,66.294,2.499,0.788,0.528
ID41003,41003,51,2.755,193.657,19.707,0,110,110,4,1,-10921639,49.123,3,0,255,20288,74.738,2.603,0.888,0.618
ID41377,41377,51,3.160,193.657,21.223,0,111,111,4,1,-10921639,55.823,9,0,255,23055,77.190,2.562,0.899,0.685
ID41737,41737,51,2.058,192.615,18.020,0,112,112,4,1,-10921639,46.271,13,0,255,19110,66.561,5.339,0.886,0.653
ID42083,42083,51,1.958,189.995,16.729,0,113,113,4,1,-10921639,40.259,7,1,255,16627,63.458,2.442,0.800,0.564
ID42441,42441,51,2.351,193.657,14.401,0,114,114,4,1,-10921639,34.918,5,0,255,14421,65.179,2.447,0.890,0.505
ID42808,42808,51,0.802,193.657,18.570,0,115,115,4,1,-10921639,13.262,2,0,190,5477,29.925,2.288,0.741,0.377
ID43178,43178,51,1.856,190.527,19.863,0,116,116,4,1,-10921639,38.969,10,1,255,16094,61.965,2.468,0.815,0.565
ID43547,43547,51,1.425,193.657,22.360,0,117,117,4,1,-10921639,21.649,3,0,250,8941,47.540,2.335,0.825,0.412
ID43898,43898,51,2.596,193.657,20.086,0,118,118,4,1,-10921639,39.579,4,0,255,16346,69.374,2.479,0.898,0.540
ID44257,44257,51,1.712,190.529,17.589,0,119,119,4,1,-10921639,35.918,5,1,255,14834,61.705,2.419,0.822,0.525
ID22923,22923,52,2.579,153.864,193.657,0,60,60,4,1,-10921639,42.361,9,0,255,17495,64.519,2.487,0.841,0.600
ID23316,23316,52,1.990,155.380,193.657,0,61,61,4,1,-10921639,32.654,5,0,255,13486,54.590,2.424,0.858,0.552
ID23690,23690,52,1.269,156.138,193.657,0,62,62,4,1,-10921639,19.959,4,0,245,8243,40.023,2.310,0.839,0.455
